Generating concrete workflow
2022.05.09 14:37:42.939 GMT: [WARNING]  --dax option is deprecated. The abstract workflow is passed via the last positional argument on the commandline. 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Added empty +TransferOutput key for job inference_ID0_ID0000133 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/inference/inference_ID0_ID0000133.sub 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Applying priority of 10 to inference_ID0_ID0000095 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Setting job inference_ID0_ID0000095 to run via No container wrapping 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.301 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Added empty +TransferOutput key for job inference_ID0_ID0000095 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/inference/inference_ID0_ID0000095.sub 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Applying priority of 10 to inference_ID0_ID0000097 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Setting job inference_ID0_ID0000097 to run via No container wrapping 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.302 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Added empty +TransferOutput key for job inference_ID0_ID0000097 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/inference/inference_ID0_ID0000097.sub 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000030 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Setting job plot_ID1_ID0000030 to run via No container wrapping 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.303 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000030 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000030.sub 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000148 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Setting job plot_ID1_ID0000148 to run via No container wrapping 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.304 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.305 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000148 
2022.05.09 14:37:44.305 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000148.sub 
2022.05.09 14:37:44.305 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000026 
2022.05.09 14:37:44.305 GMT: [DEBUG]  Setting job plot_ID1_ID0000026 to run via No container wrapping 
2022.05.09 14:37:44.305 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.305 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.305 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000026 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000026.sub 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000150 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Setting job plot_ID1_ID0000150 to run via No container wrapping 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.306 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.307 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000150 
2022.05.09 14:37:44.307 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000150.sub 
2022.05.09 14:37:44.307 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000028 
2022.05.09 14:37:44.307 GMT: [DEBUG]  Setting job plot_ID1_ID0000028 to run via No container wrapping 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000028 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000028.sub 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000144 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Setting job plot_ID1_ID0000144 to run via No container wrapping 
2022.05.09 14:37:44.308 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000144 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000144.sub 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000022 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Setting job plot_ID1_ID0000022 to run via No container wrapping 
2022.05.09 14:37:44.309 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000022 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000022.sub 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000146 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Setting job plot_ID1_ID0000146 to run via No container wrapping 
2022.05.09 14:37:44.310 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000146 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000146.sub 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000024 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Setting job plot_ID1_ID0000024 to run via No container wrapping 
2022.05.09 14:37:44.311 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000024 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000024.sub 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000142 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Setting job plot_ID1_ID0000142 to run via No container wrapping 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.312 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000142 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000142.sub 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000038 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Setting job plot_ID1_ID0000038 to run via No container wrapping 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.313 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000038 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000038.sub 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000158 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Setting job plot_ID1_ID0000158 to run via No container wrapping 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.314 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000158 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000158.sub 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000040 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Setting job plot_ID1_ID0000040 to run via No container wrapping 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.315 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000040 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000040.sub 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000160 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Setting job plot_ID1_ID0000160 to run via No container wrapping 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.316 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000160 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000160.sub 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000034 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Setting job plot_ID1_ID0000034 to run via No container wrapping 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000034 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000034.sub 
2022.05.09 14:37:44.317 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000154 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Setting job plot_ID1_ID0000154 to run via No container wrapping 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000154 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000154.sub 
2022.05.09 14:37:44.318 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000036 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Setting job plot_ID1_ID0000036 to run via No container wrapping 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000036 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000036.sub 
2022.05.09 14:37:44.319 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000156 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Setting job plot_ID1_ID0000156 to run via No container wrapping 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000156 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000156.sub 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000032 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Setting job plot_ID1_ID0000032 to run via No container wrapping 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.320 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.321 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.321 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.321 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000032 
2022.05.09 14:37:44.321 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000032.sub 
2022.05.09 14:37:44.321 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000152 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Setting job plot_ID1_ID0000152 to run via No container wrapping 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000152 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000152.sub 
2022.05.09 14:37:44.322 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000170 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Setting job plot_ID1_ID0000170 to run via No container wrapping 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000170 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000170.sub 
2022.05.09 14:37:44.323 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000048 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Setting job plot_ID1_ID0000048 to run via No container wrapping 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000048 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000048.sub 
2022.05.09 14:37:44.324 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000050 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Setting job plot_ID1_ID0000050 to run via No container wrapping 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000050 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000050.sub 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000166 
2022.05.09 14:37:44.325 GMT: [DEBUG]  Setting job plot_ID1_ID0000166 to run via No container wrapping 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Postscript constructed is /software/tools/pegasus/5.0/bin/pegasus-exitcode 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Added empty +TransferOutput key for job plot_ID1_ID0000166 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Written Submit file : /local/user/shashwat.singh/pycbc-tmp.AFg8D9221H/work/plot/plot_ID1_ID0000166.sub 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Applying priority of 20 to plot_ID1_ID0000044 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Setting job plot_ID1_ID0000044 to run via No container wrapping 
2022.05.09 14:37:44.326 GMT: [DEBUG]  Trying to get TCEntries for pegasus::kickstart on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.327 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
2022.05.09 14:37:44.327 GMT: [DEBUG]  Trying to get TCEntries for pegasus::transfer on resource condorpool_symlink of type INSTALLED 
